-30.000,-25.000,-20.000,-15.000,-10.000,-5.000,0.0,5.000,10.000,15.000
0.0,-10.000
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-5.000
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5.000
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10.000
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,15.000
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,20.000
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,25.000
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.250,-10.000
-0.00040,-0.00040,-0.00050,-0.00060,-0.00070,-0.00060,0.0,-0.00110,-0.00290,-0.00630
-0.00038,-0.00034,-0.00030,-0.00025,-0.00018,-0.00011,0.0,0.00016,0.00031,0.00045
0.00017,0.00002,0.00008,0.00033,0.00037,0.00026,0.0,-0.00026,-0.00040,-0.00049
0.250,-5.000
0.0,0.0,-0.00010,-0.00020,-0.00030,-0.00030,0.0,-0.00095,-0.00255,-0.00545
-0.00038,-0.00034,-0.00030,-0.00025,-0.00018,-0.00011,0.0,0.00016,0.00031,0.00045
-0.00016,-0.00018,-0.00006,0.00020,0.00031,0.00022,0.0,-0.00023,-0.00035,-0.00042
0.250,0.0
0.00040,0.00040,0.00030,0.00020,0.00010,0.0,0.0,-0.00080,-0.00220,-0.00460
-0.00038,-0.00034,-0.00030,-0.00025,-0.00018,-0.00011,0.0,0.00016,0.00031,0.00045
-0.00049,-0.00038,-0.00020,0.00007,0.00025,0.00018,0.0,-0.00020,-0.00030,-0.00035
0.250,5.000
0.00096,0.00096,0.00085,0.00074,0.00065,0.00041,0.0,-0.00060,-0.00172,-0.00344
-0.00038,-0.00034,-0.00030,-0.00025,-0.00018,-0.00011,0.0,0.00016,0.00031,0.00045
-0.00082,-0.00058,-0.00034,-0.00006,0.00019,0.00014,0.0,-0.00017,-0.00025,-0.00028
0.250,10.000
0.00120,0.00120,0.00110,0.00100,0.00090,0.00060,0.0,-0.00050,-0.00150,-0.00290
-0.00083,-0.00070,-0.00055,-0.00041,-0.00026,-0.00012,0.0,0.00016,0.00031,0.00045
-0.00082,-0.00058,-0.00034,-0.00006,0.00015,0.00013,0.0,-0.00014,-0.00019,-0.00022
0.250,15.000
0.00111,0.00111,0.00105,0.00099,0.00085,0.00056,0.0,-0.00050,-0.00152,-0.00299
-0.00069,-0.00058,-0.00047,-0.00034,-0.00023,-0.00012,0.0,0.00016,0.00031,0.00045
-0.00056,-0.00046,-0.00034,-0.00012,0.00009,0.00009,0.0,-0.00010,-0.00015,-0.00016
0.250,20.000
0.00070,0.00070,0.00070,0.00070,0.00050,0.00030,0.0,-0.00060,-0.00180,-0.00370
-0.00060,-0.00050,-0.00039,-0.00029,-0.00018,-0.00011,0.0,0.00016,0.00031,0.00045
-0.00056,-0.00046,-0.00034,-0.00012,0.00003,0.00004,0.0,-0.00005,-0.00010,-0.00011
0.250,25.000
0.00045,0.00045,0.00050,0.00055,0.00030,0.00015,0.0,-0.00065,-0.00195,-0.00410
-0.00060,-0.00050,-0.00039,-0.00029,-0.00018,-0.00011,0.0,0.00016,0.00031,0.00045
-0.00056,-0.00046,-0.00034,-0.00012,0.00003,0.00004,0.0,-0.00005,-0.00010,-0.00011
0.400,-10.000
-0.00040,-0.00040,-0.00050,-0.00060,-0.00070,-0.00060,0.0,-0.00110,-0.00290,-0.00630
-0.00038,-0.00034,-0.00030,-0.00025,-0.00018,-0.00011,0.0,0.00016,0.00031,0.00045
0.00017,0.00002,0.00008,0.00033,0.00037,0.00026,0.0,-0.00026,-0.00040,-0.00049
0.400,-5.000
0.0,0.0,-0.00010,-0.00020,-0.00030,-0.00030,0.0,-0.00095,-0.00255,-0.00545
-0.00038,-0.00034,-0.00030,-0.00025,-0.00018,-0.00011,0.0,0.00016,0.00031,0.00045
-0.00016,-0.00018,-0.00006,0.00020,0.00031,0.00022,0.0,-0.00023,-0.00035,-0.00042
0.400,0.0
0.00040,0.00040,0.00030,0.00020,0.00010,0.0,0.0,-0.00080,-0.00220,-0.00460
-0.00038,-0.00034,-0.00030,-0.00025,-0.00018,-0.00011,0.0,0.00016,0.00031,0.00045
-0.00049,-0.00038,-0.00020,0.00007,0.00025,0.00018,0.0,-0.00020,-0.00030,-0.00035
0.400,5.000
0.00096,0.00096,0.00085,0.00074,0.00065,0.00041,0.0,-0.00060,-0.00172,-0.00344
-0.00038,-0.00034,-0.00030,-0.00025,-0.00018,-0.00011,0.0,0.00016,0.00031,0.00045
-0.00082,-0.00058,-0.00034,-0.00006,0.00019,0.00014,0.0,-0.00017,-0.00025,-0.00028
0.400,10.000
0.00120,0.00120,0.00110,0.00100,0.00090,0.00060,0.0,-0.00050,-0.00150,-0.00290
-0.00083,-0.00070,-0.00055,-0.00041,-0.00026,-0.00012,0.0,0.00016,0.00031,0.00045
-0.00082,-0.00058,-0.00034,-0.00006,0.00015,0.00013,0.0,-0.00014,-0.00019,-0.00022
0.400,15.000
0.00111,0.00111,0.00105,0.00099,0.00085,0.00056,0.0,-0.00050,-0.00152,-0.00299
-0.00069,-0.00058,-0.00047,-0.00034,-0.00023,-0.00012,0.0,0.00016,0.00031,0.00045
-0.00056,-0.00046,-0.00034,-0.00012,0.00009,0.00009,0.0,-0.00010,-0.00015,-0.00016
0.400,20.000
0.00070,0.00070,0.00070,0.00070,0.00050,0.00030,0.0,-0.00060,-0.00180,-0.00370
-0.00060,-0.00050,-0.00039,-0.00029,-0.00018,-0.00011,0.0,0.00016,0.00031,0.00045
-0.00056,-0.00046,-0.00034,-0.00012,0.00003,0.00004,0.0,-0.00005,-0.00010,-0.00011
0.400,25.000
0.00045,0.00045,0.00050,0.00055,0.00030,0.00015,0.0,-0.00065,-0.00195,-0.00410
-0.00060,-0.00050,-0.00039,-0.00029,-0.00018,-0.00011,0.0,0.00016,0.00031,0.00045
-0.00056,-0.00046,-0.00034,-0.00012,0.00003,0.00004,0.0,-0.00005,-0.00010,-0.00011
0.600,-10.000
-0.00120,-0.00230,-0.00260,-0.00190,-0.00150,-0.00060,0.0,-0.00040,-0.00080,-0.00020
-0.00100,-0.00080,-0.00060,-0.00044,-0.00027,-0.00012,0.0,0.00014,0.00027,0.00024
0.00095,0.00056,0.00058,0.00040,0.00033,0.00019,0.0,-0.00026,-0.00038,-0.00045
0.600,-5.000
0.00080,-0.00040,-0.00090,-0.00070,-0.00050,-0.00020,0.0,-0.00040,-0.00080,-0.00020
-0.00100,-0.00080,-0.00060,-0.00044,-0.00027,-0.00012,0.0,0.00014,0.00027,0.00024
0.00095,0.00063,0.00058,0.00040,0.00029,0.00018,0.0,-0.00023,-0.00034,-0.00040
0.600,0.0
0.00280,0.00150,0.00080,0.00050,0.00030,0.00020,0.0,-0.00040,-0.00080,-0.00020
-0.00100,-0.00080,-0.00060,-0.00044,-0.00027,-0.00012,0.0,0.00014,0.00027,0.00024
0.00095,0.00070,0.00058,0.00040,0.00025,0.00017,0.0,-0.00020,-0.00030,-0.00035
0.600,5.000
0.00480,0.00340,0.00250,0.00170,0.00100,0.00060,0.0,-0.00040,-0.00080,-0.00020
-0.00100,-0.00080,-0.00060,-0.00044,-0.00027,-0.00012,0.0,0.00014,0.00027,0.00024
0.00095,0.00077,0.00058,0.00040,0.00021,0.00016,0.0,-0.00017,-0.00025,-0.00030
0.600,10.000
0.00360,0.00220,0.00140,0.00100,0.00080,0.00040,0.0,-0.00040,-0.00080,-0.00020
-0.00083,-0.00069,-0.00054,-0.00041,-0.00027,-0.00012,0.0,0.00014,0.00027,0.00024
0.00095,0.00077,0.00058,0.00040,0.00015,0.00013,0.0,-0.00013,-0.00019,-0.00022
0.600,15.000
0.00225,0.00150,0.00110,0.00090,0.00065,0.00035,0.0,-0.00060,-0.00125,-0.00200
-0.00083,-0.00069,-0.00054,-0.00041,-0.00027,-0.00012,0.0,0.00011,0.00022,0.00032
-0.00056,-0.00054,-0.00051,-0.00045,-0.00034,-0.00011,0.0,0.00011,0.00033,0.00066
0.600,20.000
0.00090,0.00080,0.00080,0.00080,0.00060,0.00030,0.0,-0.00080,-0.00170,-0.00370
-0.00059,-0.00051,-0.00040,-0.00029,-0.00018,-0.00008,0.0,0.00011,0.00022,0.00032
-0.00056,-0.00049,-0.00035,-0.00013,0.00005,0.00005,0.0,-0.00008,-0.00009,-0.00008
0.600,25.000
